"",order,costum,collect,prod,barcode,weight,pacs
171394,104045,152305.0,2018-11-28,9015,1369425,15.3,1
171395,104045,152305.0,2018-11-28,9015,1369425,15.0,1
171396,104045,152305.0,2018-11-28,9015,1369425,15.6,1
171397,104045,152305.0,2018-11-28,9015,1369425,15.2,1
171398,104045,152305.0,2018-11-28,9015,1369425,15.3,1
171399,104045,152305.0,2018-11-28,9015,1369425,15.3,1
171400,104045,152305.0,2018-11-28,9015,1369425,16.4,1
171401,104045,152305.0,2018-11-28,9015,1369425,15.3,1
171402,104045,152305.0,2018-11-28,9015,1369425,15.8,1
171403,104045,152305.0,2018-11-28,9015,1369425,15.1,1
171404,104045,152305.0,2018-11-28,9015,1369425,15.3,1
171405,104045,152305.0,2018-11-28,9015,1369425,15.8,1
171406,104045,152305.0,2018-11-28,9015,1369425,15.2,1
171407,104045,152305.0,2018-11-28,9015,1369425,15.7,1
171408,104045,152305.0,2018-11-28,9015,1369425,15.2,1
171409,104045,152305.0,2018-11-28,9015,1369425,15.30,1
171410,104045,152305.0,2018-11-28,9015,1369425,14.90,1
171411,104045,152305.0,2018-11-28,9015,1369425,15.90,1
171412,104045,152305.0,2018-11-28,9015,1369425,15.30,1
171413,104045,152305.0,2018-11-28,9015,1369425,14.80,1
171414,104045,152305.0,2018-11-28,9015,1369425,15.90,1
171415,104045,152305.0,2018-11-28,9015,1369425,15.60,1
171416,104045,152305.0,2018-11-28,9015,1369425,14.90,1
171417,104045,152305.0,2018-11-28,9015,1369425,15.10,1
171418,104045,152305.0,2018-11-28,9015,1369425,14.60,1
171419,104045,152305.0,2018-11-28,9015,1369425,15.50,1
171420,104045,152305.0,2018-11-28,9015,1369425,17.20,1
171421,104045,152305.0,2018-11-28,9015,1369425,16.10,1
171422,104045,152305.0,2018-11-28,9015,1369425,15.20,1
171423,104045,152305.0,2018-11-28,9015,1369425,16.50,1
171424,104045,152305.0,2018-11-28,9015,1369425,15.30,1
171425,104045,152305.0,2018-11-28,9015,1369425,14.90,1
171426,104045,152305.0,2018-11-28,12162CRP,6220608,28.26,1
171427,104045,152305.0,2018-11-28,12162CRP,6220608,24.84,1
171428,104045,152305.0,2018-11-28,12162CRP,6220608,25.20,1
171429,104045,152305.0,2018-11-28,12162CRP,6220608,19.92,1
171430,104045,152305.0,2018-11-28,12162CRP,6220608,24.22,1
171431,104045,152305.0,2018-11-28,12162CRP,6220608,24.34,1
171432,104045,152305.0,2018-11-28,12162CRP,6220608,25.56,1
171433,104045,152305.0,2018-11-28,12162CRP,6220608,25.66,1
171434,104045,152305.0,2018-11-28,12162CRP,6220608,28.16,1
171435,104045,152305.0,2018-11-28,12162CRP,6220608,23.98,1
171436,104045,152305.0,2018-11-28,15162CR,8469739,19.18,1
171437,104045,152305.0,2018-11-28,15162CR,8469739,20.30,1
171438,104045,152305.0,2018-11-28,15162CR,8469739,20.76,1
171439,104045,152305.0,2018-11-28,15162CR,8469739,21.36,1
171440,104045,152305.0,2018-11-28,15162CR,8469739,17.76,1
171441,104045,152305.0,2018-11-28,15162CR,8469739,19.88,1
171442,104045,152305.0,2018-11-28,15162CR,8469739,20.38,1
171443,104045,152305.0,2018-11-28,15162CR,8469739,21.14,1
171444,104045,152305.0,2018-11-28,15162CR,8469739,18.72,1
171445,104045,152305.0,2018-11-28,15162CR,8469739,19.88,1
171446,104045,152305.0,2018-11-28,67162CR,8469838,14.00,1
171447,104045,152305.0,2018-11-28,67162CR,8469838,18.72,1
171448,104046,152305.0,2018-11-28,11162GVPCA-3,1369609,45.26,2
171449,104046,152305.0,2018-11-28,1162FGCA3,1369609,110.20,5
171450,104047,151305.0,2018-11-28,HLO451S,8469517,1003.64,45
171451,104047,151305.0,2018-11-28,HLO451S,8469517,984.25,45
171452,104047,151305.0,2018-11-28,HLO451S,8469517,985.30,45
171453,104047,151305.0,2018-11-28,HLO451S,8469517,984.00,45
171454,104047,151305.0,2018-11-28,HLO451S,8469517,981.48,45
171455,104047,151305.0,2018-11-28,HLO451S,8469517,988.59,45
171456,104047,151305.0,2018-11-28,HLO451S,8469517,996.67,45
171457,104047,151305.0,2018-11-28,HLO451S,8469517,966.39,45
171458,104047,151305.0,2018-11-28,HLO451S,8469517,982.07,45
171459,104047,151305.0,2018-11-28,HLO451CR,8614573,990.51,45
171460,104047,151305.0,2018-11-28,HLO451CR,8614573,988.07,45
171461,104047,151305.0,2018-11-28,HLO451CR,8614573,980.20,45
171462,104047,151305.0,2018-11-28,HLO451CR,8614573,992.03,45
171463,104047,151305.0,2018-11-28,HLO451CR,8614573,1002.00,45
171464,104047,151305.0,2018-11-28,HLO451CR,8614573,986.28,44
171465,104047,151305.0,2018-11-28,HLO451CR,8614573,996.12,45
171466,104047,151305.0,2018-11-28,HLO451CR,8614573,980.58,45
171467,104047,151305.0,2018-11-28,HLO451CR,8614573,989.79,45
171468,104047,151305.0,2018-11-28,HLO451CR,8614573,971.15,45
171469,104047,151305.0,2018-11-28,HLO451CR,8614573,960.17,44
171470,104048,153300.0,2018-11-28,15162CR,8469739,20.28,1
171471,104048,153300.0,2018-11-28,15162CR,8469739,20.72,1
171472,104048,153300.0,2018-11-28,15162CR,8469739,20.14,1
171473,104048,153300.0,2018-11-28,15162CR,8469739,18.66,1
171474,104048,153300.0,2018-11-28,16162CR,8469746,22.64,1
171475,104048,153300.0,2018-11-28,16162CR,8469746,23.26,1
171476,104048,153300.0,2018-11-28,16162CR,8469746,22.00,1
171477,104048,153300.0,2018-11-28,16162CR,8469746,23.12,1
171478,104048,153300.0,2018-11-28,16162CR,8469746,24.22,1
171479,104048,153300.0,2018-11-28,15162CRP,8469739,19.86,1
171480,104048,153300.0,2018-11-28,18162CRP,8469760,20.32,1
171481,104048,153300.0,2018-11-28,18162CRP,8469760,21.12,1
171504,104048,153300.0,2018-11-28,18162CRP,8469760,21.62,1
171505,104048,153300.0,2018-11-28,18162CRP,8469760,27.20,1
171506,104048,153300.0,2018-11-28,18162CRP,8469760,20.62,1
171507,104049,150693.0,2018-11-28,12451CRZ,8614498,25.61,1
171508,104049,150693.0,2018-11-28,12451CRZ,8614498,23.00,1
171509,104049,150693.0,2018-11-28,12451CRZ,8614498,26.97,1
171510,104049,150693.0,2018-11-28,12451CRZ,8614498,24.52,1
171511,104049,150693.0,2018-11-28,12451CRZ,8614498,24.64,1
171512,104049,150693.0,2018-11-28,3007-9,8469876,150.00,15
171513,104049,150693.0,2018-11-28,9145,1369241,22.10,1
171514,104049,150693.0,2018-11-28,9145,1369241,22.60,1
171515,104049,150693.0,2018-11-28,9145,1369241,22.40,1
171516,104049,150693.0,2018-11-28,9145,1369241,23.00,1
171517,104049,150693.0,2018-11-28,9145,1369241,22.40,1
171518,104049,150693.0,2018-11-28,9145,1369241,23.70,1
171519,104049,150693.0,2018-11-28,9145,1369241,22.60,1
171520,104049,150693.0,2018-11-28,9145,1369241,22.50,1
171521,104049,150693.0,2018-11-28,9145,1369241,22.20,1
171522,104049,150693.0,2018-11-28,9145,1369241,21.10,1
171523,104049,150693.0,2018-11-28,18162CRB,8469777,14.14,1
171524,104049,150693.0,2018-11-28,18162CRB,8469777,20.24,1
171525,104049,150693.0,2018-11-28,18162CRB,8469777,20.60,1
171570,104049,150693.0,2018-11-28,18162CRB,8469777,23.30,1
171571,104049,150693.0,2018-11-28,18162CRB,8469777,12.08,1
171572,104049,150693.0,2018-11-28,18162CRB,8469777,20.46,1
171573,104049,150693.0,2018-11-28,18162CRB,8469777,21.50,1
171574,104049,150693.0,2018-11-28,18162CRB,8469777,21.54,1
171575,104049,150693.0,2018-11-28,18162CRB,8469777,20.34,1
171576,104049,150693.0,2018-11-28,18162CRB,8469777,21.28,1
171577,104049,150693.0,2018-11-28,67162CR,8469838,18.08,1
171578,104049,150693.0,2018-11-28,67162CR,8469838,18.76,1
171579,104049,150693.0,2018-11-28,67162CR,8469838,18.36,1
171580,104049,150693.0,2018-11-28,67162CR,8469838,18.50,1
171581,104049,150693.0,2018-11-28,67162CR,8469838,18.64,1
171582,104049,150693.0,2018-11-28,14451CRZ,8614511,26.85,1
171583,104049,150693.0,2018-11-28,14451CRZ,8614511,23.42,1
171584,104049,150693.0,2018-11-28,14451CZ,8469463,26.00,1
171585,104049,150693.0,2018-11-28,14451CZ,8469463,24.17,1
171586,104049,150693.0,2018-11-28,14451CZ,8469463,27.00,1
171587,104052,15389401.0,2018-11-28,15162CR,8469739,20.80,1
171588,104052,15389401.0,2018-11-28,15162CR,8469739,19.26,1
171589,104052,15389401.0,2018-11-28,15162CR,8469739,21.32,1
171590,104052,15389401.0,2018-11-28,14162S,3796984,22.30,1
171610,104052,15389401.0,2018-11-28,14162S,3796984,24.30,1
171611,104052,15389401.0,2018-11-28,67162,3796793,12.80,1
171612,104052,15389401.0,2018-11-28,67162,3796793,19.40,1
171613,104052,15389401.0,2018-11-28,67162,3796793,20.24,1
171614,104052,15389401.0,2018-11-28,9028,6220981,204.00,15
171615,104052,15389401.0,2018-11-28,9015,1369425,15.70,1
171616,104052,15389401.0,2018-11-28,9015,1369425,15.30,1
171617,104052,15389401.0,2018-11-28,9015,1369425,16.00,1
171618,104052,15389401.0,2018-11-28,13451S,8469548,26.51,1
171619,104052,15389401.0,2018-11-28,13451S,8469548,23.79,1
171620,104052,15389401.0,2018-11-28,13451S,8469548,25.39,1
171621,104052,15389401.0,2018-11-28,13451S,8469548,26.35,1
171622,104052,15389401.0,2018-11-28,13451S,8469548,23.49,1
171623,104052,15389401.0,2018-11-28,13451S,8469548,25.29,1
171624,104052,15389401.0,2018-11-28,13451S,8469548,23.38,1
171625,104052,15389401.0,2018-11-28,13451S,8469548,24.23,1
171626,104052,15389401.0,2018-11-28,16162CR,8469746,22.34,1
171627,104052,15389401.0,2018-11-28,18451S,8469593,23.46,1
171628,104052,15389401.0,2018-11-28,18451S,8469593,25.85,1
171629,104052,15389401.0,2018-11-28,18451S,8469593,26.10,1
171630,104052,15389401.0,2018-11-28,19451CR,8614566,26.97,1
171631,104052,15389401.0,2018-11-28,19451CR,8614566,24.35,1
171632,104052,15389401.0,2018-11-28,19451CR,8614566,25.23,1
171633,104052,15389401.0,2018-11-28,19451CR,8614566,23.90,1
171634,104052,15389401.0,2018-11-28,19451CR,8614566,24.85,1
171635,104052,15389401.0,2018-11-28,64451,3796748,11.43,1
171636,104052,15389401.0,2018-11-28,64451,3796748,12.07,1
171637,104053,15389401.0,2018-11-28,52162CR,8469937,18.60,1
171638,104053,15389401.0,2018-11-28,52162CR,8469937,19.06,1
171639,104053,15389401.0,2018-11-28,15162CR,8469739,22.86,1
171640,104053,15389401.0,2018-11-28,15162CR,8469739,20.70,1
171641,104053,15389401.0,2018-11-28,15162CR,8469739,19.22,1
171642,104053,15389401.0,2018-11-28,11162CRGV4ANG,6220592,22.82,1
171643,104053,15389401.0,2018-11-28,11162CRGV4ANG,6220592,22.84,1
171644,104053,15389401.0,2018-11-28,11162CRGV4ANG,6220592,21.22,1
171645,104053,15389401.0,2018-11-28,11162CRGV4ANG,6220592,22.84,1
171646,104053,15389401.0,2018-11-28,12162CRP,6220608,25.50,1
171647,104053,15389401.0,2018-11-28,12162CRP,6220608,27.10,1
171648,104053,15389401.0,2018-11-28,12162CRP,6220608,27.32,1
171649,104053,15389401.0,2018-11-28,18162CRB,8469777,21.86,1
171692,104053,15389401.0,2018-11-28,18162CRB,8469777,22.60,1
70794,35823,15290018.0,2018-11-29,2503C,8614146,19.85,1
70795,35823,15290018.0,2018-11-29,2503C,8614146,19.90,1
70796,35823,15290018.0,2018-11-29,336xl,3796083,84.00,7
70797,35823,15290018.0,2018-11-29,12162S,3796922,22.64,1
70798,35823,15290018.0,2018-11-29,12162S,3796922,25.00,1
70799,35823,15290018.0,2018-11-29,12162S,3796922,26.72,1
70800,35823,15290018.0,2018-11-29,12162S,3796922,28.38,1
70801,35826,1529831.0,2018-11-29,2503C,8614146,19.85,1
70802,35826,1529831.0,2018-11-29,50127,NaN,11.88,1
70803,35826,1529831.0,2018-11-29,50127,NaN,10.79,1
70804,35826,1529831.0,2018-11-29,50127,NaN,11.45,1
70805,35826,1529831.0,2018-11-29,50127,NaN,11.98,1
70806,35826,1529831.0,2018-11-29,50127,NaN,12.20,1
70807,35826,1529831.0,2018-11-29,50127,NaN,10.23,1
70830,35826,1529831.0,2018-11-29,50127,NaN,12.35,1
70831,35826,1529831.0,2018-11-29,50127,NaN,10.81,1
70832,35826,1529831.0,2018-11-29,50127,NaN,11.13,1
70833,35826,1529831.0,2018-11-29,50127,NaN,10.74,1
70834,35826,1529831.0,2018-11-29,50127,NaN,10.85,1
70835,35826,1529831.0,2018-11-29,50127,NaN,12.11,1
70836,35826,1529831.0,2018-11-29,50127,NaN,11.32,1
70837,35826,1529831.0,2018-11-29,50127,NaN,11.75,1
70838,35826,1529831.0,2018-11-29,50127,NaN,11.62,1
70839,35826,1529831.0,2018-11-29,50127,NaN,11.15,1
70840,35826,1529831.0,2018-11-29,50127,NaN,11.10,1
70841,35826,1529831.0,2018-11-29,50127,NaN,10.97,1
70842,35826,1529831.0,2018-11-29,50127,NaN,11.90,1
70843,35826,1529831.0,2018-11-29,50127,NaN,11.17,1
70844,35826,1529831.0,2018-11-29,50127,NaN,11.54,1
70845,35826,1529831.0,2018-11-29,50127,NaN,11.22,1
70846,35826,1529831.0,2018-11-29,50127,NaN,10.77,1
70847,35826,1529831.0,2018-11-29,50127,NaN,11.33,1
70848,35826,1529831.0,2018-11-29,50127,NaN,10.83,1
70849,35826,1529831.0,2018-11-29,50127,NaN,11.85,1
70850,35826,1529831.0,2018-11-29,50127,NaN,11.20,1
70873,35826,1529831.0,2018-11-29,50127,NaN,10.70,1
70874,35826,1529831.0,2018-11-29,50127,NaN,10.89,1
70875,35826,1529831.0,2018-11-29,50127,NaN,10.86,1
70876,35826,1529831.0,2018-11-29,50127,NaN,11.49,1
70877,35826,1529831.0,2018-11-29,50127,NaN,11.76,1
70878,35826,1529831.0,2018-11-29,50127,NaN,10.99,1
70879,35826,1529831.0,2018-11-29,50127,NaN,11.30,1
70880,35826,1529831.0,2018-11-29,50127,NaN,10.46,1
70881,35826,1529831.0,2018-11-29,50127,NaN,11.96,1
70882,35826,1529831.0,2018-11-29,50127,NaN,11.15,1
70883,35826,1529831.0,2018-11-29,50127,NaN,11.66,1
70884,35826,1529831.0,2018-11-29,50127,NaN,10.72,1
70885,35826,1529831.0,2018-11-29,50127,NaN,10.56,1
70886,35826,1529831.0,2018-11-29,50127,NaN,11.68,1
70887,35826,1529831.0,2018-11-29,50127,NaN,11.56,1
70888,35826,1529831.0,2018-11-29,50127,NaN,11.39,1
70889,35826,1529831.0,2018-11-29,50127,NaN,12.08,1
70890,35826,1529831.0,2018-11-29,50127,NaN,10.81,1
70891,35826,1529831.0,2018-11-29,50127,NaN,12.85,1
70892,35826,1529831.0,2018-11-29,50127,NaN,12.66,1
70893,35826,1529831.0,2018-11-29,50127,NaN,11.66,1
70914,35826,1529831.0,2018-11-29,50127,NaN,10.96,1
70915,35826,1529831.0,2018-11-29,50127,NaN,11.99,1
70916,35827,152849.0,2018-11-29,14162S,3796984,23.72,1
70917,35827,152849.0,2018-11-29,14162SP,3796984,21.86,1
70918,35827,152849.0,2018-11-29,14162SP,3796984,22.76,1
70919,35827,152849.0,2018-11-29,14162SP,3796984,23.10,1
70920,35827,152849.0,2018-11-29,14162SP,3796984,24.36,1
70921,35827,152849.0,2018-11-29,14162SP,3796984,15.18,1
70922,35827,152849.0,2018-11-29,14162SP,3796984,18.90,1
70923,35827,152849.0,2018-11-29,14162SP,3796984,13.52,1
70924,35827,152849.0,2018-11-29,14162SP,3796984,22.24,1
70925,35827,152849.0,2018-11-29,14162SP,3796984,22.14,1
70926,35829,153878.0,2018-11-29,12451CRZ,8614498,24.63,1
70927,35829,153878.0,2018-11-29,12451CRZ,8614498,26.87,1
70928,35829,153878.0,2018-11-29,3009-11,8614917,40.00,4
70929,35829,153878.0,2018-11-29,3009-11,8614917,60.00,6
70930,35829,153878.0,2018-11-29,8042,6220387,50.00,5
70931,35829,153878.0,2018-11-29,8046,6220530,30.00,3
70932,35829,153878.0,2018-11-29,9015,1369425,14.90,1
70933,35829,153878.0,2018-11-29,9015,1369425,15.60,1
70934,35829,153878.0,2018-11-29,9015,1369425,15.70,1
70935,35829,153878.0,2018-11-29,9015,1369425,15.50,1
70977,35829,153878.0,2018-11-29,9015,1369425,15.10,1
70978,35829,153878.0,2018-11-29,15162S,3796915,23.34,1
70979,35829,153878.0,2018-11-29,15162S,3796915,23.34,1
70980,35830,152166.0,2018-11-29,8042,6220387,50.00,5
70981,35830,152166.0,2018-11-29,8043,6220370,50.00,5
70982,35830,152166.0,2018-11-29,8043,6220370,7.50,1
70983,35830,152166.0,2018-11-29,8044,6220547,60.00,6
70984,35830,152166.0,2018-11-29,8056,8614450,30.00,3
70985,35830,152166.0,2018-11-29,9145,1369241,22.00,1
70986,35830,152166.0,2018-11-29,9145,1369241,22.20,1
70987,35830,152166.0,2018-11-29,9145,1369241,22.10,1
70988,35830,152166.0,2018-11-29,9145,1369241,21.90,1
70989,35830,152166.0,2018-11-29,12162S,3796922,23.24,1
70990,35830,152166.0,2018-11-29,12162S,3796922,29.74,1
70991,35830,152166.0,2018-11-29,12162S,3796922,25.20,1
70992,35830,152166.0,2018-11-29,12162S,3796922,26.60,1
70993,35830,152166.0,2018-11-29,12162S,3796922,27.04,1
70994,35830,152166.0,2018-11-29,12162S,3796922,28.14,1
70995,35830,152166.0,2018-11-29,13162S,3796953,20.68,1
70996,35830,152166.0,2018-11-29,13162S,3796953,22.40,1
70997,35830,152166.0,2018-11-29,17162CRP,8469753,12.52,1
70998,35830,152166.0,2018-11-29,17162CRP,8469753,20.02,1
70999,35830,152166.0,2018-11-29,17162CRP,8469753,20.30,1
71043,35830,152166.0,2018-11-29,17162CRP,8469753,21.20,1
71044,35830,152166.0,2018-11-29,17162CRP,8469753,22.02,1
71045,35830,152166.0,2018-11-29,17162CRP,8469753,21.18,1
71046,35830,152166.0,2018-11-29,17162CRP,8469753,22.56,1
71047,35830,152166.0,2018-11-29,17162CRP,8469753,22.96,1
71048,35832,152973.0,2018-11-29,10162CR,8469791,23.82,1
71049,35832,152973.0,2018-11-29,10162CR,8469791,27.42,1
71050,35832,152973.0,2018-11-29,336xl,3796083,24.00,2
71051,35832,152973.0,2018-11-29,4005-7,8469975,20.00,2
71052,35832,152973.0,2018-11-29,12162CRP,6220608,25.32,1
71053,35832,152973.0,2018-11-29,12162CRP,6220608,24.68,1
71054,35833,154897.0,2018-11-29,18451SB,1369876,24.92,1
71055,35833,154897.0,2018-11-29,3007-9,8469876,30.00,3
71056,35833,154897.0,2018-11-29,37120,1369579,42.00,2
71057,35833,154897.0,2018-11-29,37120,1369579,21.00,1
71058,35833,154897.0,2018-11-29,4007-9,8469968,30.00,3
71059,35833,154897.0,2018-11-29,8044,6220547,20.00,2
71060,35833,154897.0,2018-11-29,9145,1369241,20.80,1
71061,35833,154897.0,2018-11-29,9145,1369241,22.00,1
71062,35833,154897.0,2018-11-29,67162,3796793,20.56,1
71187,35836,1526093.0,2018-11-29,15162CR,8469739,19.74,1
71188,35836,1526093.0,2018-11-29,15162CR,8469739,20.24,1
71189,35836,1526093.0,2018-11-29,15162CR,8469739,22.70,1
71190,35836,1526093.0,2018-11-29,15162CR,8469739,22.86,1
71191,35836,1526093.0,2018-11-29,15162CR,8469739,22.14,1
71192,35836,1526093.0,2018-11-29,15162CR,8469739,20.96,1
71193,35836,1526093.0,2018-11-29,15162CR,8469739,21.92,1
71194,35841,151666.0,2018-11-29,15162CR,8469739,20.52,1
71195,35841,151666.0,2018-11-29,15162CR,8469739,21.56,1
71196,35841,151666.0,2018-11-29,336xl,3796083,48.00,4
71197,35841,151666.0,2018-11-29,9021,1369401,96.00,3
71219,35841,151666.0,2018-11-29,9024,1369227,96.00,3
71220,35841,151666.0,2018-11-29,9024,1369227,32.00,1
71221,35841,151666.0,2018-11-29,9083,8614849,28.00,2
71222,35841,151666.0,2018-11-29,18162CRB,8469777,16.04,1
71223,35841,151666.0,2018-11-29,18162CRB,8469777,20.92,1
71224,35841,151666.0,2018-11-29,10451CR,8469517,25.02,1
71225,35841,151666.0,2018-11-29,10451CR,8469517,23.46,1
71226,35841,151666.0,2018-11-29,10451CR,8469517,24.19,1
71227,35841,151666.0,2018-11-29,10451CR,8469517,24.94,1
71228,35841,151666.0,2018-11-29,10451CR,8469517,24.51,1
71229,35841,151666.0,2018-11-29,10451CR,8469517,24.07,1
71230,35841,151666.0,2018-11-29,10451CR,8469517,21.01,1
71231,35841,151666.0,2018-11-29,10451CR,8469517,24.36,1
71232,35841,151666.0,2018-11-29,65451CR,8614733,11.79,1
170989,104067,153096.0,2018-11-29,11162GVPCA3,1369609,23.94,1
170990,104067,153096.0,2018-11-29,11162GVPCA3,1369609,23.14,1
170991,104067,153096.0,2018-11-29,11162GVPCA3,1369609,24.26,1
171693,104055,150109.0,2018-11-29,12451CR,8614498,24.44,1
171694,104055,150109.0,2018-11-29,12451CR,8614498,24.90,1
171695,104055,150109.0,2018-11-29,12451CR,8614498,22.96,1
171696,104055,150109.0,2018-11-29,12451CR,8614498,24.28,1
171697,104055,150109.0,2018-11-29,12451CR,8614498,24.68,1
171698,104055,150109.0,2018-11-29,12451CR,8614498,22.22,1
171699,104055,150109.0,2018-11-29,12451CR,8614498,26.88,1
171700,104055,150109.0,2018-11-29,12451CR,8614498,25.99,1
171701,104055,150109.0,2018-11-29,12451CR,8614498,24.08,1
171702,104055,150109.0,2018-11-29,12451CR,8614498,24.41,1
171703,104055,150109.0,2018-11-29,12451CR,8614498,26.14,1
171704,104055,150109.0,2018-11-29,12451CR,8614498,21.16,1
171705,104055,150109.0,2018-11-29,12451CR,8614498,25.97,1
171706,104055,150109.0,2018-11-29,12451CR,8614498,23.09,1
171707,104055,150109.0,2018-11-29,12451CR,8614498,23.94,1
171708,104055,150109.0,2018-11-29,12451CR,8614498,26.93,1
171709,104055,150109.0,2018-11-29,12451CR,8614498,22.28,1
171710,104055,150109.0,2018-11-29,12451CR,8614498,25.14,1
171734,104055,150109.0,2018-11-29,12451CR,8614498,21.47,1
171735,104055,150109.0,2018-11-29,12451CR,8614498,24.78,1
171736,104055,150109.0,2018-11-29,12451CRZ,8614498,25.46,1
171737,104055,150109.0,2018-11-29,12451CRZ,8614498,24.43,1
171738,104055,150109.0,2018-11-29,12451CRZ,8614498,25.19,1
171739,104055,150109.0,2018-11-29,12451CRZ,8614498,24.91,1
171740,104055,150109.0,2018-11-29,12451CRZ,8614498,23.37,1
171741,104055,150109.0,2018-11-29,14451CRZ,8614511,24.44,1
171742,104055,150109.0,2018-11-29,14451CRZ,8614511,24.29,1
171743,104055,150109.0,2018-11-29,14451CRZ,8614511,23.68,1
171744,104055,150109.0,2018-11-29,14451CRZ,8614511,24.05,1
171745,104055,150109.0,2018-11-29,14451CRZ,8614511,25.22,1
171746,104055,150109.0,2018-11-29,15162CR,8469739,20.34,1
171747,104055,150109.0,2018-11-29,15162CR,8469739,23.62,1
171748,104055,150109.0,2018-11-29,15162CR,8469739,20.24,1
171749,104055,150109.0,2018-11-29,15162CR,8469739,21.30,1
171750,104055,150109.0,2018-11-29,15162CR,8469739,21.54,1
171751,104055,150109.0,2018-11-29,15162CR,8469739,21.64,1
171752,104055,150109.0,2018-11-29,15162CR,8469739,19.80,1
171753,104055,150109.0,2018-11-29,15162CR,8469739,20.58,1
171773,104055,150109.0,2018-11-29,15162CR,8469739,22.04,1
171774,104055,150109.0,2018-11-29,15162CR,8469739,22.10,1
171775,104055,150109.0,2018-11-29,3005-7,8469890,100.00,10
171776,104055,150109.0,2018-11-29,3007-9,8469876,50.00,5
171777,104055,150109.0,2018-11-29,331l,3796076,60.00,5
171778,104055,150109.0,2018-11-29,336xxl,3796090,60.00,3
171779,104055,150109.0,2018-11-29,4007-9,8469968,50.00,5
171780,104055,150109.0,2018-11-29,8035,NaN,20.00,2
171781,104055,150109.0,2018-11-29,8042,6220387,200.00,20
171782,104055,150109.0,2018-11-29,8043,6220370,50.00,5
171783,104055,150109.0,2018-11-29,8051,1369913,100.00,10
171784,104055,150109.0,2018-11-29,8056,8614450,10.00,1
171785,104055,150109.0,2018-11-29,8057,8614474,100.00,10
171786,104055,150109.0,2018-11-29,9015,1369425,16.20,1
171787,104055,150109.0,2018-11-29,9015,1369425,15.70,1
171788,104055,150109.0,2018-11-29,9015,1369425,16.10,1
171789,104055,150109.0,2018-11-29,9015,1369425,15.30,1
171790,104055,150109.0,2018-11-29,9015,1369425,15.50,1
171791,104055,150109.0,2018-11-29,9017,3796007,48.00,5
171792,104055,150109.0,2018-11-29,9024,1369227,128.00,4
171793,104055,150109.0,2018-11-29,9026,1369388,30.00,3
171794,104055,150109.0,2018-11-29,9083,8614849,70.00,5
171795,104055,150109.0,2018-11-29,9088,6220042,65.70,3
171796,104055,150109.0,2018-11-29,9145,1369241,21.50,1
171797,104055,150109.0,2018-11-29,9145,1369241,22.80,1
171798,104055,150109.0,2018-11-29,9145,1369241,21.20,1
171799,104055,150109.0,2018-11-29,9145,1369241,22.70,1
171800,104055,150109.0,2018-11-29,9145,1369241,21.30,1
171801,104055,150109.0,2018-11-29,9156,1369258,20.90,1
171802,104055,150109.0,2018-11-29,9156,1369258,21.80,1
171803,104055,150109.0,2018-11-29,9156,1369258,20.90,1
171804,104055,150109.0,2018-11-29,15162S,3796915,22.38,1
171805,104055,150109.0,2018-11-29,15162S,3796915,23.60,1
171806,104055,150109.0,2018-11-29,15162S,3796915,24.62,1
171807,104055,150109.0,2018-11-29,15162S,3796915,22.60,1
171808,104055,150109.0,2018-11-29,15162S,3796915,26.00,1
171809,104055,150109.0,2018-11-29,4005-7,8469975,100.00,10
171810,104055,150109.0,2018-11-29,18162CRB,8469777,20.58,1
171811,104055,150109.0,2018-11-29,18162CRB,8469777,21.38,1
171812,104055,150109.0,2018-11-29,18162CRB,8469777,21.44,1
171813,104055,150109.0,2018-11-29,18162CRB,8469777,20.74,1
171814,104055,150109.0,2018-11-29,18162CRB,8469777,21.30,1
171815,104055,150109.0,2018-11-29,67162CR,8469838,18.10,1
171816,104055,150109.0,2018-11-29,67162CR,8469838,19.28,1
171817,104055,150109.0,2018-11-29,67162CR,8469838,19.40,1
171838,104055,150109.0,2018-11-29,67162CR,8469838,20.00,1
171839,104055,150109.0,2018-11-29,67162CR,8469838,18.34,1
171840,104055,150109.0,2018-11-29,67162CR,8469838,18.00,1
171841,104055,150109.0,2018-11-29,67162CR,8469838,18.16,1
171842,104055,150109.0,2018-11-29,67162CR,8469838,18.24,1
171843,104055,150109.0,2018-11-29,67162CR,8469838,18.34,1
171844,104055,150109.0,2018-11-29,67162CR,8469838,19.00,1
171845,104055,150109.0,2018-11-29,11162CRGV4ANG,6220592,21.96,1
171846,104055,150109.0,2018-11-29,18162CRP,8469760,22.60,1
171847,104055,150109.0,2018-11-29,18162CRP,8469760,19.90,1
171848,104055,150109.0,2018-11-29,18162CRP,8469760,22.84,1
171849,104055,150109.0,2018-11-29,18162CRP,8469760,23.08,1
171850,104055,150109.0,2018-11-29,18162CRP,8469760,21.34,1
171851,104055,150109.0,2018-11-29,18162CRP,8469760,22.32,1
171852,104055,150109.0,2018-11-29,18162CRP,8469760,23.54,1
171853,104055,150109.0,2018-11-29,18162CRP,8469760,24.24,1
171854,104055,150109.0,2018-11-29,18162CRP,8469760,21.52,1
171855,104055,150109.0,2018-11-29,18162CRP,8469760,21.58,1
171856,104055,150109.0,2018-11-29,64451CR,8614726,9.94,1
171857,104055,150109.0,2018-11-29,64451CR,8614726,10.37,1
