"",order,costum,collect,prod,barcode,weight,pacs
83819,95327,152046.0,2018-07-01,13162CRP,8469715,19.28,1
83820,95327,152046.0,2018-07-01,13162CRP,8469715,21.60,1
83821,95328,157012.0,2018-07-01,9024,1369227,192.00,6
83822,95328,157012.0,2018-07-01,9021,1369401,96.00,3
83823,95328,157012.0,2018-07-01,37120,1369579,63.00,3
83824,95328,157012.0,2018-07-01,9018,NaN,14.30,1
83825,95328,157012.0,2018-07-01,331xxl,3796090,100.00,5
83826,95328,157012.0,2018-07-01,9031,1369067,12.40,1
83827,95328,157012.0,2018-07-01,3007-9,8469876,100.00,10
83833,95330,157210.0,2018-07-01,9046,NaN,7.20,1
83834,95330,157210.0,2018-07-01,122082CP,8614221,23.10,1
83835,95330,157210.0,2018-07-01,122082CP,8614221,25.72,1
83836,95330,157210.0,2018-07-01,122082CP,8614221,15.82,1
83837,95330,157210.0,2018-07-01,122082CP,8614221,21.94,1
83838,95330,157210.0,2018-07-01,122082CP,8614221,24.18,1
83839,95330,157210.0,2018-07-01,122082CP,8614221,23.80,1
83840,95330,157210.0,2018-07-01,25162CA,1369739,20.16,1
83905,95331,157019.0,2018-07-01,9084,6220363,17.40,1
83906,95331,157019.0,2018-07-01,9031,1369067,14.65,1
83907,95331,157019.0,2018-07-01,9022,1369418,96.00,3
83908,95331,157019.0,2018-07-01,9024,1369227,64.00,2
83909,95331,157019.0,2018-07-01,9048,1369234,64.00,2
83910,95331,157019.0,2018-07-01,331xxl,3796090,40.00,2
83911,95331,157019.0,2018-07-01,9167,1369265,31.80,1
83912,95331,157019.0,2018-07-01,9167,1369265,31.80,1
83913,95332,155112.0,2018-07-01,17162CA,1369661,1064.46,45
83914,95332,155112.0,2018-07-01,15162CRP,8469739,22.02,1
83915,95332,155112.0,2018-07-01,15162CRP,8469739,20.42,1
83916,95332,155112.0,2018-07-01,15162CRP,8469739,22.90,1
83917,95332,155112.0,2018-07-01,15162CRP,8469739,23.44,1
83918,95332,155112.0,2018-07-01,15162CRP,8469739,21.36,1
83919,95333,15290014.0,2018-07-01,331xl,3796083,72.00,6
83920,95333,15290014.0,2018-07-01,4005-7,8469975,90.00,9
83921,95334,15239068.0,2018-07-01,11541G26,8469524,23.92,1
83922,95334,15239068.0,2018-07-01,11541G26,8469524,23.18,1
83923,95335,157749.0,2018-07-01,12162S,3796922,346.60,14
83924,95335,157749.0,2018-07-01,12162SB,NaN,275.18,11
83925,95336,15290002.0,2018-07-01,14162S,3796984,21.22,1
83926,95336,15290002.0,2018-07-01,14162S,3796984,23.10,1
83927,95336,15290002.0,2018-07-01,14162S,3796984,25.96,1
83948,95336,15290002.0,2018-07-01,14162S,3796984,22.12,1
83949,95336,15290002.0,2018-07-01,14162S,3796984,20.44,1
83950,95336,15290002.0,2018-07-01,14162S,3796984,22.66,1
83951,95336,15290002.0,2018-07-01,132082C,8614238,26.02,1
